NEW BALANCE,New Balance,NewBalance，1906年WilliamJ.Riley先生在美国马拉松之城波士顿成立的品牌，在美国及许多国家被誉为“总统慢跑鞋”，“慢跑鞋之王”。NewBalance自1906年创立于美国波士顿以来，秉着制造卓越产品的精神，不断的在科技材质、产品外观与舒适感持续作进步。唯一不变的是NewBalance以高标准道德规范、100%顾客满意度、团队合作的精神来经营，以期成为高科技。“NewBalance”在国内市场遭遇商标侵权诉讼。2015年4月24日，广州市中级人民法院对这起备受关注的商标权纠纷案作出一审判决。该院认为，美国NewBalance公司在中国的关联公司——新百伦贸易(中国)有限公司因使用他人已注册商标“新百伦”，构成对他人商标专用权的侵犯，须赔偿对方9800万元。
骆驼,骆驼,骆驼，头较小，颈粗长，弯曲如鹅颈。躯体高大，体毛褐色。极能忍饥耐渴。骆驼可以在没有水的条件下生存3周，没有食物可生存一个月之久。骆驼是骆驼科骆驼属的动物，只有两种。生活在沙漠边缘的人类早在公元前3000年已经开始驯养骆驼，作为役畜，以供驮运和骑乘，有许多国家有倚赖骆驼为生的骆驼牧民，甚至有骆驼骑兵。单峰骆驼毛短，主要生活在北非洲和西亚洲、印度等热带地域，生活在沙漠地带的牧民以骆驼奶甚至骆驼血作为食物，目前全世界只有1400万头，全部都是家畜。骆驼由于胃内附生有水俘，作储水用，故能耐渴。骆驼鼻子构造异常特别，鼻腔内布满弯曲微小气道。当骆驼大量消耗水分时，其分泌物变得干燥，形成硬膜。骆驼呼气时，这种硬膜能吸收来自肺部的水分；当它吸气时......
KELME,KELME,
HOTSUIT,HOTSUIT,HOTSUIT 品牌源于美国科罗拉多州，于1999年创立，公司起初的产品只有发汗服，品牌就以HOT(热)+SUIT(服装)命名。原本只是为专业运动员、明星艺人用最短的时间减少体重的高端小众品牌，后来被年轻人广泛用于塑形，目前产品线逐步延伸到跑步、健身、生活休闲等品类，在全球众多国家广受追捧。
锐步,REEBOK,REEBOK是来自美国的健身品牌，致力于成为健身爱好者心目中的一流健身品牌。 公司总部位于马萨诸塞州坎顿市，在全球范围内以Reebok、Rockport、CCM、JOFA、KOHO和GregNorman等品牌设计、销售和分销运动鞋、健身鞋、休闲鞋、运动服装和设备，并以PoloRalphLauren品牌设计、销售和分销鞋类产品。
Reebok,REEBOK,REEBOK是来自美国的健身品牌，致力于成为健身爱好者心目中的一流健身品牌。 公司总部位于马萨诸塞州坎顿市，在全球范围内以Reebok、Rockport、CCM、JOFA、KOHO和GregNorman等品牌设计、销售和分销运动鞋、健身鞋、休闲鞋、运动服装和设备，并以PoloRalphLauren品牌设计、销售和分销鞋类产品。
亚瑟士,Asics,Asics（亚瑟士）是日本鬼冢八喜郎创立的跑鞋运动品牌，ASICS译自拉丁格言“animasanaincorporesano”，意为“健全的精神寓于强健的体魄” 。其产品代表着日本精致、专业的民族文化。该品牌坚持高科技、高品质的标准，研发了多项专利，将防止穿着者受伤与运动乐趣相结合，奠定了全球第五大运动品牌的地位。
asics,Asics,Asics（亚瑟士）是日本鬼冢八喜郎创立的跑鞋运动品牌，ASICS译自拉丁格言“animasanaincorporesano”，意为“健全的精神寓于强健的体魄” 。其产品代表着日本精致、专业的民族文化。该品牌坚持高科技、高品质的标准，研发了多项专利，将防止穿着者受伤与运动乐趣相结合，奠定了全球第五大运动品牌的地位。
茵宝,茵宝,茵宝（UMBRO）是拥有94年（1924年—2018年）历史的国际知名品牌，基于英国的足球服装生产商，一九二四年由英国堪富利士兄弟创立。兄弟俩以他们英文名（HUMPHREYBROTHERS）内的五个英文字母合并成UMBRO一词，后再配以钻石双菱形图案成为今日UMBRO的注册商标。2008年，全球最大运动鞋及服装制造商Nike宣布，同意以2.85亿英镑（约45亿港元），收购英国足球用品制造商Umbro。2012年10月24日，耐克以2.25亿美元的价格将旗下品牌茵宝出售给艾康尼斯品牌集团公司。NIKE发布2013年英格兰主场球衣，预示着UMBRO英格兰赞助商正式成为历史。
Umbro,茵宝,茵宝（UMBRO）是拥有94年（1924年—2018年）历史的国际知名品牌，基于英国的足球服装生产商，一九二四年由英国堪富利士兄弟创立。兄弟俩以他们英文名（HUMPHREYBROTHERS）内的五个英文字母合并成UMBRO一词，后再配以钻石双菱形图案成为今日UMBRO的注册商标。2008年，全球最大运动鞋及服装制造商Nike宣布，同意以2.85亿英镑（约45亿港元），收购英国足球用品制造商Umbro。2012年10月24日，耐克以2.25亿美元的价格将旗下品牌茵宝出售给艾康尼斯品牌集团公司。NIKE发布2013年英格兰主场球衣，预示着UMBRO英格兰赞助商正式成为历史。
